url,route_id,scraped_timestamp,name,location,sector,nearest_city,elevation,first_ascent_year,first_ascensionists,latitude,longitude,access_type,mountain_characteristics,nearby_excursions,description,avalanche_info,has_avalanche_info,is_alta_montana,has_glacier,is_volcano,avalanche_priority
https://www.andeshandbook.org/montanismo/cerro/47/xxx,47,2025-07-20T22:48:29.121285,Cerro Bandera (900m) - Andeshandbook,"Chile, Region de Magallanes",Isla Navarino,Puerto Williams,900.0,null,precolombinos,"-54deg 58' 45.8""","-67deg 39' 16.9""",No especificado,Área protegida,,"Presentacion No solo agujas de granito se encuentran en el extremo sur de Chile: el cerro Bandera es un representante de la poco conocida ""cara amigable"" de la Patagonia. A pocos kilometros desde Puerto Williams, este promontorio austral ofrece la opcion de subir un par de horas por un sendero marcado hasta mas alla del limite del bosque de lengas y obtener una vista impresionante, con el canal Beagle al frente y los Dientes de Navarino detras. ?Que mas se puede pedir? Recomendado - Descarga gratis el material cartografico mas completo y topoguia bilingue de la Isla Navarino, elaborada por Andeshandbook para el programa Rutas Patrimoniales del Ministerio de Bienes Nacionales.",,false,false,false,false,false
https://www.andeshandbook.org/montanismo/cerro/45/xxx,45,2025-07-20T22:48:29.209588,Cerro Sandra (4198m) - Andeshandbook,"Chile, Region del Libertador Bernardo O'Higgins","Cordon Intermedio, Glaciar Cipreses.",Rancagua,4198.0,null,"Francisco Arias (CL), Carlos Sepulveda (CL)","-34deg 33' 45.1"" (WGS 84)","-70deg 19' 19.6""",No especificado,"Glaciar, Volcán, Alta Montaña, Área protegida",Cerro Dr. Hernan Cruz,"Presentacion El cerro Sandra forma parte de lo que ha sido llamado Cordon Intermedio. Este Cordon Intermedio comienza con el cerro Coton por el norte y sigue hacia el sur pasando, entre otros, por los cerros Dr. Hernan Cruz y Sandra. El Cordon Intermedio enfrenta por el oeste al Cordon Granitos, del cual esta separado por el glaciar Cipreses Superior, y por el este enfrenta al volcan Palomo , mediando entre los dos el glaciar homonimo. Ubicada a la altura de Rancagua, el pedazo de cordillera al cual pertenece el Cordon Intermedio y en particular el cerro Sandra, la Sierra del Brujo, se caracteriza por ser de tipo muy alpino. Pertenecen tambien a la Sierra del Brujo los sectores de las Torres del Brujo y Cordon Granitos. En su totalidad, esta zona reune las mayores formaciones de montanas de granito en Chile fuera de la Patagonia, al igual que uno de los glaciares mas grandes fuera de los Hielos Patagonicos, el complejo de los glaciares Cipreses y Universidad, ambos incluidos dentro de la Reserva Nacional Rio los Cipreses. Toponimia El cerro fue bautizado Sandra por Carlos Sepulveda en honor a su hija tras completar la primera ascension.",,false,true,true,true,false
https://www.andeshandbook.org/montanismo/cerro/44/xxx,44,2025-07-20T22:48:29.324036,Cerro La Parva (4047m) - Andeshandbook,"Chile, Region Metropolitana",Grupo Plomo,Santiago,4047.0,null,,"-33deg 18' 6.1"" (WGS 84)","-70deg 15' 30.8""",No especificado,"Alta Montaña, Área protegida","Cerro Pintor, Cerro Leonera","Presentacion La Parva es un cerro simple. Toma muy poco tiempo subirlo si se parte de Santiago, especialmente en verano, cuando el camino de las canchas de ski esta habilitado, pudiendo alcanzar en andarivel el pie del Portezuelo formado por los cerros Falsa Parva y Franciscano. Desde ahi, en poco tiempo se alcanza la cumbre del Falsa Parva (3888) y luego La Parva (4047), observando el hermoso paisaje. La Parva se encuentra sobre un filo muy expuesto al viento norte y en una zona reconocidamente punera. No se debera entonces subestimar el efecto de la altura. Es un lugar recomendado para los que quieren subir su primer cerro de altura, con pendientes suaves, poco desnivel y ninguna dificulad tecnica ni exposicion a peligros. Hay muchas ""Parvas"" en la cordillera de la zona central. Este nombre hace mencion a la forma del cerro, que se asemeja al ""cerro de paja"" que deja la trilla en los campos cuando se separa la paja del grano (trigo), y que tiene el nombre de ""Parva"".",,false,true,false,false,false
https://www.andeshandbook.org/montanismo/cerro/49/xxx,49,2025-07-20T22:48:29.331296,Cerro Alto de los Leones (5380m) - Andeshandbook,"Chile, Region de Valparaiso",Valle del Juncal,Los Andes,5380.0,null,"Frederic Marmillod (CH), Dorly Marmillod (CH), Carlos Piderit (CL)","-33deg 0' 31.6"" (WGS 84)","-70deg 8' 7.2""",No especificado,"Glaciar, Alta Montaña, Área protegida","Nevado Juncal, Cerro Yeguas Heladas, Cerro Celsa","Presentacion El Alto de los Leones, de 5380m y ubicado al interior del valle de Juncal, ha despertado el interes de montaneros desde muy temprano. El famoso Federico Reichert , quien exploro y escalo numerosos cerros en esa zona, en su obra maestra le dedica un parrafo muy especial ( ""Auf Berge und Lebenshohe"" , pag. 252): ""Dirigiendonos hacia el norte, los ojos se detienen por una aparicion de aspecto fascinante, ocasionado por la arquitectura agreste y los colores sombrios de las torres del cerro Los Leones, situado al otro lado del divortium en territorio chileno. En forma de paredes lisas e inaccesibles, se levanta esta magnifica montana, dominando como obelisco gigantesco todo el valle Juncal chileno. Acorazado por todas partes por paredones casi verticales de mas de 1100m de altura, el cerro Los Leones, que puede figurar como simbolo de las llanuras chilenas precordilleranas, nunca perdera su virginidad, pues la accesibilidad de su cumbre nos parece quedar fuera del limite de lo posible"". Claramente los limites de lo posible han sido empujados bastante desde los tiempos en que Reichert se deleitaba ante tamano espectaculo. Sin embargo, el Alto de los Leones ha debido desde entonces soportar muy pocos intentos, siendo aun menos los que han logrado hollar su cumbre. Dentro de los primeros intentos por ascender este cerro se sabe que ya en 1922 Hermann Sattler , junto a otros miembros del DAV Valparaiso , se atrevio a probar suerte. Cronologia de principales ascensiones 1939: Primera ascension absoluta: la pareja de suizos Frederic Marmillod y Dorly Marmillod mas el chileno Carlos E. Piderit , 11 de abril de 1939, ruta por la pared noreste. En lo que respecta a este ascenso, Dorly anota en su diario: ""11 de marzo del 1939: estamos en la cumbre virgen - que sensacion! El fiel piolet de Fredy queda aqui, en senal visible de nuestra ascension, y el proximo alpinista tendra que traerlo de vuelta al Club (Andino de Chile) y dejar el suyo de prueba! Carlos (Piderit) fi",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/43/xxx,43,2025-07-20T22:48:29.345414,Volcan Llullaillaco (6739m) - Andeshandbook,"Chile, Region de AntofagastaArgentina, Provincia de Salta",Paso Socompa,San Pedro de Atacama,6739.0,null,Bion Gonzalez (CL) y Juan Harseim (CL) (primer ascenso deportivo),"-24deg 43' 11.9"" (WGS 84)","-68deg 32' 11.9""",No especificado,"Glaciar, Volcán, Alta Montaña, Área protegida","Volcan Socompa, Volcan Pular","Presentacion El volcan Llullaillaco, que en lengua aimara significa "" agua caliente "" ( lloclla :caliente y yacu : agua), se encuentra ubicado entre la Provincia de Salta y la Region de Antofagasta, en la frontera de Argentina con Chile, dentro de los margenes del parque nacional homonimo de este ultimo pais. A pesar de ser el tercer cerro mas alto de Chile, es muy poco visitado debido al dificil acceso y a la existencia de campos minados en sus alrededores. Es el clasico volcan de la Puna de Atacama, con grandes acarreos de ceniza y rocas, varios planchones de nieve, e incluso pequenos glaciares debido al intenso frio. Los alrededores son muy hermosos, destacando los pequenos arroyos que escurren entre bofedales y coironales en las quebradas. Se pueden divisar guanacos, burros y una que otra ave. Existen dos rutas de ascension por Chile bastante obvias y que no requieren de escalada de ningun tipo, salvo algunos pasos muy sencillos al llegar a la cumbre. La ruta norte permite llegar a los 4600m en vehiculo mientras que la sur permite llegar a unos 5000m. En ambas es preciso cruzar grandes neveros con nieve dura, por lo que se recomienda llevar crampones y piolet de marcha. Sobre la condicion de volcan del Llullaillaco, este corresponde a un estratovolcan . Existen erupciones registradas en los anos 1854, 1866 y 1877. Desde entonces no se ha registrado actividad volcanica. Ademas, es el segundo volcan activo mas alto del mundo, precedido solo por el Ojos del Salado . La primera ascension deportiva a este volcan fue realizada el 1 de diciembre de 1952 por los chilenos Bion Gonzalez y Juan Harseim , del Club Andino de Chile (CACH). Se aproximaron desde la localidad de Socompa, por la quebrada de Zorritas, donde instalaron su campo base junto a una mina abandonada de azufre. Al llegar a la cumbre encontraron un atado de lena y unas piedras dispuestas a modo de pirca precaria, tal como acostumbraban los antiguos indigenas. Al regresar a Santiago Juan Harseim le senala a",,false,true,true,true,false
https://www.andeshandbook.org/montanismo/cerro/46/xxx,46,2025-07-20T22:48:29.383965,Nevado Alpamayo (5947m) - Andeshandbook,"Peru, Ancash","Grupo Santa Cruz, Area Quitaraju.",Huaraz,5947.0,null,"G. Hauser (DE), B. Huhn (DE), F. Knauss (DE) y H. Wiedmann (DE)","-8deg 52' 45""","-77deg 39' 13""",No especificado,"Glaciar, Alta Montaña, Área protegida",,"Presentacion El Nevado Alpamayo esta ubicado en la zona norte de la Cordillera Blanca, donde probablemente se encuentran las montanas mas espectaculares de este cordon montanoso. Altas cumbres, nieves eternas, pendientes extraordinariamente inclinadas, paredes de granito y hielo, sobrecogen en este magnifico escenario. Segun cuentan, habria existido hace decadas atras una eleccion donde se eligio cual era la montana mas hermosa sobre la tierra... y el ganador fue el Alpamayo*. Independiente de si existio o no dicha eleccion, el Nevado Alpamayo es uno de esos cerros que roba el aliento, que atonta y hace sonar... sonar con poder escalar entre medio de sus presumidos canalones y gozar con la fantasia de alcanzar la cumbre. Su forma piramidal de nieve y hielo lo ha hecho famoso en el mundo entero, especialmente por ser muy fotogenico. Contradictoriamente, su nombre significa rio barroso o rio turbio, probablemente derivado del valle homonimo que se ubica al nororiente de esta montana y por el cual paso un fuerte aluvion el 31 de mayo de 1970. Cronologia de ascensiones 1a Ascension Absoluta: G. Hauser, B. Huhn, F. Knauss y H. Wiedmann , 20 de Junio de 1957. Aproximacion por la Quebrada de los Cedros, ascension por el Glaciar Norte hasta el Plateau Quitaraju-Alpamayo. Siguieron a la cumbre por la Arista Sur. Primeras Ascensiones Relativas: Ruta 1966: D. Bathgate y R. Smith , 9 de Julio de 1966. Aproximacion realizada por Hda. Colcas y ascension por Arista Norte. Ruta Variante 1966: M. Steinbeis y P. Gessner , 20 de Julio de 1966. Subieron hasta el collado Norte por la misma via de 1966. Desde el Col Norte ascendieron en diagonal a traves de la cara Noroeste hasta alcanzar la Arista W. Finalmente subieron por la Arista Oeste hasta la cumbre. Ruta Variante 1968: L. Irwin, B. Jenkinson, D. Drake, G. Holsworth , 21 de Junio de 1968. Aproximacion por Quebrada Tayapampa hasta Pukaqocha. Escalaron por Glaciar Noreste hasta Col N, luego ascendieron a la cumbre por Arista Norte. ",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/48/xxx,48,2025-07-20T22:48:29.425104,Nevado Toqllaraju (6032m) - Andeshandbook,"Peru, Ancash","Grupo Chinchey, Area Pallkaraju.",Huaraz,6032.0,null,"Walther Brecht (AT), Hans Schweizer (AT)","-9deg 20' 51""","-77deg 23' 48.1""",No especificado,"Glaciar, Alta Montaña, Área protegida","Cerro Ranrapalca, Cerro Urus Oeste, Cerro Urus Central, Cerro Urus Este, Nevado Ishinca","Presentacion El Toqllaraju es un espectacular macizo piramidal que reina sobre el valle de Ishinca con su majestuosidad alba y perfecta. Famoso, ya sea por las innumerables visitas que recibe cada temporada, como tambien por su belleza, este nevado de atractivas laderas y aristas es coronado en su cumbre por un gigantesco hongo de hielo. Toqlla-raju significa ""trampa-nevado"" en quechua ("" trap mountain "" en ingles), por lo que podria recibir acepciones como nevado tramposo o nevado que atrapa... si fuese este ultimo el espiritu que dio origen al nombre, no cabria duda al respecto... la imagen de esta montana engatusa e hipnotiza porque es realmente bella. Si bien es cierto que esta montana no es la mas alta del valle, si es la que mas montanistas atrae todos los anos. La via de apertura de 1939 del Nevado Toqllaraju se ha transformado en la ""ruta clasica"" de esta montana, pero en la actualidad se accede a ella normalmente por el valle de Ishinca que cuenta con un maravilloso campamento base a 4400m, con vertientes de agua fresca y un esplendido refugio al puro estilo alpino. Desde este fabuloso emplazamiento se puede acceder a montanas de facil acceso e ideales para aclimatar como el cerro Urus Este (5420m) e Ishinca (5530m), del mismo modo se puede acceder a la imponente mole del Ranrapalca (6162m), de mayor dificultad y rutas mixtas y al Palcaraju (6274m) siendo el de mayor altitud en el valle. De esta forma el acceso por el valle de Ishinca se transforma en quizas la mejor opcion en Cordillera Blanca para acceder a variadas montanas de diferente dificultad y altitud. Principales Rutas Arista Noroeste: ruta abierta por Walther Brecht y Hans Schweizer el 31 de Julio de 1939. Aproximacion por quebrada Honda y quebrada Cancahua. Ascendieron por el glaciar Norte y escalaron hasta la cumbre por la Arista Noroeste. Un mes antes estos austriaco habian escalado la cumbre del Palcaraju (6274m) junto a Siegfried Rohrer y Karl Schmid, logrando el ascenso por la cara norte. E",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/52/xxx,52,2025-07-20T22:48:29.667759,Nevado Ishinca (5530m) - Andeshandbook,"Peru, Ancash",Grupo Chinchey,Huaraz,5530.0,null,"P. Baltazar, C. Fernandez, C. Morales, M. Romero, F. Suazo","-9deg 23' 32"" (WGS 84)","-77deg 24' 22""",No especificado,"Glaciar, Alta Montaña, Área protegida",Cerro Ranrapalca,"Presentacion Al final de la quebrada Ishinca, entre dos espectaculares y gigantescos macizos, Ranrapalca y Pallkaraju , se yergue el Nevado Ishinca. Quizas, este cerro se ve algo timido entre tan alta compania, pero no por eso se queda atras en belleza y dificultad. El Ishinca es una ""clasica montana de aclimatacion"" en el valle homonimo, puesto que permite alcanzar una buena altura en poco tiempo, a traves de una ruta sencilla. No por eso se debe mirar en menos, ya que tambien contiene dificiles rutas en hielo. Cronologia de Ascensiones 1a Ascension Absoluta Ruta 1954 P. Baltazar, C. Fernandez, C. Morales, M. Romero, F. Suazo, 12 de Mayo de 1954. Aproximacion por Quebrada Ishinca y Q. Yanaraju. Ascension por Glaciar SW y Arista SW. Primeras Ascensiones relativas Ruta 1964 J. Fonrouge, W. Lindauer, H. Salger, H. Schmidbauer, U. Staudacher. Aproximacion por Q. Ishinca y ascension por Cara W. Ruta 1965 W. Bassett, J. Hough, C. Satterfield, S. Turner, 23 de Junio de 1965, 23 de Junio de 1965. Apeoximacion por Q. Ishinca y Q. Yanaraju. Ascension por Arista NE. Variante Ruta 1965 K. Baker, G. Holdsworth, L. Irwin, J. Ricker, 29 de Julio de 1965. Aproximacion por Quebrada Cojup. Ascension al collado Pallkaraju Oeste-Ishinca y luego por Arista NE. Notas * La altura asignada al Nevado Ishinca de 5500 m, esta extraida de la Hoja Huari del Instituto Geografico Militar de Lima, Peru. ** La altura de 5530 m, esta asignada por la D.O.S. (Deutschen Alpenverein) en su carta ""Cordillera Blanca (Peru) - Parte Sur"", publicada en Innsbruck, 1939. *** Literatura recomendada: Yuraq Janka, guide to the peruvian andes. Autor: John F. Ricker. **** En la Cordillera Blanca, la Quebrada de Ishinca, al igual que una serie de otras zonas, esta protegida por Parques Nacionales lo implica que se debe pagar una suma de US$20 para ingresar. Este ticket se paga solo una vez y permite acceder a todos los Parques y Reservas Naturales.",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/54/xxx,54,2025-07-20T22:48:29.802556,Nevado Huascaran Sur (6768m) - Andeshandbook,"Peru, Ancash",Cordillera Blanca,Huaraz,6768.0,null,"H. Bernard (AT), P. Borchers (DE), E. Hein (AT), H. Hoerlin (DE), E. Schneider (AT)","-9deg 7' 17.9"" (WGS 84)","-77deg 36' 15""",No especificado,"Glaciar, Alta Montaña, Área protegida","Nevado Chopicalqui, Nevado Huascaran Norte","Presentacion Las cumbres gemelas del Huascaran constituyen las mas prominentes y altas del Peru, dominando la totalidad del valle del rio Santa. El Huascaran es tambien la montana tropical mas alta de America, hecho que ha atraido numerosas expediciones de todas partes del mundo desde comienzos del siglo XX. Respecto al origen del nombre hay diversas versiones: en el mapa de Ancash del explorador Antonio Raimondi (1873), el nevado aparece con el nombre de Huascan, que significaria ""atractivo"" o ""tentador"" segun el estudioso G. Stiglich (1922). Esta misma persona, plantea que habria existido una propiedad cercana a la montana llamada Hacienda Huascaran, aunque no menciona si la hacienda fue llamada despues del nevado o viceversa. Otros, atribuyen el origen del nombre al Inca Huascar. Origen de la Cordillera Blanca Una triste leyenda cuenta el origen de la Cordillera Blanca: ""La mas alta montana, Huascaran, fue una vez una mujer que tuvo numerosos hijos. El marido de Huascaran, Canchon, fue seducido por Sutoc quien era una mejor cocinera. Celosa, Huascaran castro a su marido y luego huyo seguida por sus hijos, el mayor la acompanaba de cerca, mientras que el menor iba bastante lejos. El hijo favorito fue cargado por Huascaran en su espalda. Cuando fueron a descansar, toda la familia se transformo en la Cordillera Blanca, y sus lagrimas causaron los arroyos que dieron forma a los rios Santa y Maranon. Canchon se volvio piedra y llego a ser la mas bella montana de la Cordillera Negra. Su amante Sutoc y sus hijos tambien se transformaron en otras montanas de la Cordillera Negra y sus lagrimas crearon los cauces y arroyos de esa region."" * Desastre de Yungay Durante los ultimos siglos se han producido varios desastres asociados a eventos glaciales en el Nevado Huascaran. La peor de todas estas catastrofes ocurrio el 31 de mayo de 1970, cuando los movimientos inducidos por un fuerte terremoto causaron desprendimientos de glaciares en el Huascaran Norte , produciendo el alu",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/56/xxx,56,2025-07-20T22:48:29.881824,Volcan Descabezado Grande (3953m) - Andeshandbook,"Chile, Region del Maule",Vilches Alto,Talca,3953.0,null,Rudolf Hauthal (DE),"-35deg 35' 20.6"" (WGS 84)","-70deg 44' 45.1""",No especificado,"Glaciar, Volcán, Alta Montaña, Área protegida","Volcan Azul, Volcan Descabezado Chico","Presentacion El cono del Descabezado Grande domina la cordillera visible entre Curico y Linares. Accesible desde Talca por la ruta hacia el paso Pehuenche, el Descabezado es el punto mas alto de un amplio terreno de excursion. Vecino del cerro Azul , con su forma tipicamente piramidal, y del Quizapu , puro crater de un volcan muy activo pero sin cono, mas que algunos se habran preguntado como se vio el Descabezado cuando todavia tenia su cabeza. Ahora su cumbre es un tremendo crater de mas de un kilometro de diametro. Llegar arriba es posible desde varios puntos, pero no en menos de tres dias y atravesando un paisaje con cambios extraordinarios entre la verdura de los rios a 800m y el desierto del volcan. Geologicamente, es un estratovolcan de cima achatada con un crater central de 1,5km de diametro, relleno con hielo. Se encuentra activo desde hace al menos unos 300 mil anos y sus productos volcanicos corresponden principalmente a lavas, tefras y aglutinados de composicion andesitica a riodacitica, que han alcanzado hasta 7km de longitud. El unico registro historico data de 1932, despues de la gran erupcion de su vecino volcan Quizapu en abril de ese ano. Durante esta erupcion, se abre en su ladera norte el crater Respiradero, de cerca de 900m de diametro. Numerosas explosiones habrian continuado hasta fines de ese ano. Actualmente no tiene actividad, salvo pequenas fumarolas en el crater lateral Respiradero en 2009. Referencia SERNAGEOMIN",,false,true,true,true,false
https://www.andeshandbook.org/montanismo/cerro/55/xxx,55,2025-07-20T22:48:29.891932,Monte Fitz Roy (3406m) - Andeshandbook,"Chile, Region de MagallanesArgentina, Provincia de Santa Cruz","Grupo del Fitz Roy, Hielo Patagonico Sur.",El Chalten,3406.0,null,Guido Magnone (FR) y Lionel Terray (FR),"-49deg 16' 16""","-73deg 2' 35.2""",No especificado,"Glaciar, Alta Montaña, Área protegida","Laguna Capri, Parque Nacional Los Glaciares, Laguna Torre, Parque Nacional Los Glaciares, Laguna de Los Tres, Parque Nacional Los Glaciares","Presentacion Introduccion El monte Fitz Roy es la mayor altura del importante grupo de montanas aledanas al Hielo Patagonico Sur que estan incluidas en lo que es el Parque Nacional Los Glaciares en la Patagonia argentina, accesible en forma practica solo por dicho pais. Es la mas llamativa cumbre de un enorme grupo de picos y cimas altivas y desafiantes que en nada envidian a las Torres del Paine de la Patagonia chilena, pero que posee ciertas caracteristicas propias que lo hacen muy interesante. Posiblemente este monte, junto con muchos otros de la zona, son y seguiran siendo el sueno, el destino maximo de ""los conquistadores de lo inutil"". El ""Fitz"" es parte de un macizo granitico, que incluye una cadena de varias agujas menores -satelites de el-, que esta algo mas alejado del Hielo Patagonico que su vecino cerro Torre , por ejemplo, permitiendo, de alguna forma, que posea mejores condiciones climaticas. El Fitz Roy debe su nombre a Robert Fitz Roy , capitan del Beagle, la famosa embarcacion que transporto a Darwin en su paso por Sudamerica. No es asi como lo llamaban los tehuelches desde tiempos inmemoriales. El Chalten -que en aonikenk quiere decir ""montana humeante""- sufrio este cambio toponimico al ser rebautizado por el perito argentino de la Comision de Limites Francisco Moreno . Actualmente el nombre original, Chalten , esta volviendo a ser usado. No obstante, es Fitz Roy como ha quedado grabado en los corazones de innumerables alpinistas que lo han sonado. Primeras Ascensiones Los primeros intentos por escalar el Fitz Roy datan del verano austral de 1936-37, ocasion en la cual una expedicion italiana logra llegar hasta la base del cerro a traves de una brecha que desde entonces se llama la Brecha de los Italianos (cf. Buscaini pag.144). La primera ascension del Fitz Roy fue lograda en 1952 por una expedicion francesa. Lionel Terray y Guido Magnone alcanzan la cumbre el 2 de febrero tras 2 dias de escalada por el espolon sur. Despues de esta primera ascensi",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/58/xxx,58,2025-07-20T22:48:29.920863,Nevado Pisco (5752m) - Andeshandbook,"Peru, Ancash",Grupo Huandoy,Huaraz,5752.0,1951.0,"C. Kogan, G. Kogan, R. Leininger, M. Lenoir (12/07/1951)","-9deg 0' 37.3""","-77deg 37' 57.4""",No especificado,"Glaciar, Alta Montaña, Área protegida",Nevado Huandoy Norte,"Presentacion Fue en 1951, cuando la expedicion francesa que llego por primera vez a su cumbre bautizo el nevado haciendo mencion a los dos litros de pisco que se ""zumbaron"" los porteadores despues que la expedicion alcanzara la cumbre Oeste. El nombre original parece haberse perdido en la tradicion oral. El Pisco es un sistema de cumbres (Este y Oeste), unido por un portezuelo a los famosos "" Huandoy "". Tiene privilegiada vista en el corazon del sistema montanoso de Cordillera Blanca. Desde su cumbre, hacia el Este, sin disimulo, se aprecia el impresionante Chacraraju; un poco mas al norte se aparecen la Piramide de Garcilaso y el Artesonraju ; en el horizonte norte la linea de los nevados Alpamayo y Santa Cruz se divisa clara; hacia el sur se domina cabalmente el nevado que en la mitologia corresponde a la madre de todos las altas cumbres de Cordillera Blanca: Huascaran , que sobre sus hombros, al igual que muchas madres aymaras y del pueblo peruano lleva a su hijo, el nevado menor; y asi tantos otros. La gracia del Pisco es que es relativamente sencillo comparado con sus vecinos si se accede a el por la via normal. La ruta normal fue ascendida en 1951, por expedicion francesa, instalando campamento alto en el portezuelo formado entre el nevado Huandoy y el Pisco. En 1955, H.Huber, A. Koch, G. Morales, P. Mendez realizaron ascension alpina desde un campamento ubicado a 4800m de altura, en una jornada. Merece ser destacado que hoy, la ruta mas usada para ascender al Pisco Oeste, es muy popular, y todas las expediciones con la aclimatacion requerida demoran una jornada desde el campamento base, ubicado a +/-4.800m.",,false,true,true,false,false
https://www.andeshandbook.org/montanismo/cerro/57/xxx,57,2025-07-20T22:48:29.940365,Aguja Guillaumet (2539m) - Andeshandbook,"Argentina, Provincia de Santa Cruz",Parque Nacional Los Glaciares,El Chalten,2539.0,null,Carlos Comesana (AR) y Jose Luis Fonrouge (AR),"-49deg 15' 36"" (WGS 84)","-73deg 1' 58.1""",No especificado,"Glaciar, Volcán, Alta Montaña, Área protegida","Cerro Torre, Monte Fitz Roy","Presentacion La Guillaumet es una aguja satelite del Fitz Roy , posiblemente la mas ascendida de la zona, por su cercania y baja altitud, y que muchas veces se transforma en el ""premio de consuelo"" de expediciones abocadas al Fitz Roy , pero que por las condiciones climaticas deben intentar esta cumbre menor, pero no facil. Pese a su accesibilidad, esta bien expuesta al viento oeste, y agrupa una escalada muy hermosa tanto en hielo como en buena roca que la hace merecer el calificativo de ""buena montana"". La primera ascension la llevo a cabo la pareja de visionarios Fonrouge y Comesana, argentinos, los que ademas lograrian ese mismo ano la ascension de la Super Canaleta del Fitz Roy . Actualmente la montana cuenta con varias rutas, tanto desde el este como oeste, siendo la mas comun de repetir la via del Couloir Amy, facilmente alcanzable desde el paso Superior. Toponimia* El cerro, carinosamente apodado ""la Guillo"" , fue bautizado en honor al piloto andino Jean Guillaumet, amigo de Antoine de Saint-Exupery**. En su libro ""Tierra de Hombres"", Saint-Exupery cuenta la tremenda hazana de su amigo: de como la voluntad de Guillaumet lo llevo a salvar su propia vida del terrible invierno de la cordillera central, luego que aterrizara forzosamente sobre una de las orillas de la Laguna del Diamante, cerca del volcan Maipo . 5 dias lidiando solo contra la nieve y lo absurdo, Guillaumet escapa de la muerte al encontrarse con los ""hombres"" del lado de Argentina, que lo rescataron oportunamente. Mientras estaba postrado en un hospital de Mendoza, recuperandose de las llagas, el habil cartero del aire (entre Santiago y Mendoza) le confeso a su amigo Saint-Exupery: "" Lo que hice, lo juro, ningun animal lo hubiera hecho "". Permisos de escalada El Parque Nacional Los Glaciares, no cobra permisos de escalada para los cerros ubicados dentro de sus limites. Notas: *Aportado por Paulo Cox. **Escritor y piloto frances de comienzos del siglo XX. Es conocido por su obra ""El Principito"". *",,false,true,true,true,false
https://www.andeshandbook.org/montanismo/cerro/59/xxx,59,2025-07-20T22:48:30.054933,Aguja De la S (2335m) - Andeshandbook,"Argentina, Provincia de Santa Cruz","Parque Nacional Los Glaciares, Argentina.",El Chalten,2335.0,null,Bernard Amy y otros tres.,"-49deg 17' 35.9"" (WGS 84)","-73deg 2' 13.9""",No especificado,"Glaciar, Alta Montaña, Área protegida","Monte Fitz Roy, Vuelta al Fitz Roy, Parque Nacional Los Glaciares","Presentacion La Aguja de la S (Ese), que debe su nombre al manchon de nieve con forma de ""S"" - formado por las intensas nevadas -, es una pequena aguja satelite del Fitz Roy que esta ubicada a la izquierda de este, sobre el glaciar de Rio Blanco, el cual cae hacia el sector de la laguna Sucia. Actualmente, esta laguna es absolutamente clara y limpia. Sin embargo, alla por los anos 60', una avalancha casi tapo el valle y ensucio por un buen tiempo dicha laguna (de ahi su nombre). A esta pequena aguja, de elegantes formas, se accede ya sea por el lado este, como por el Oeste (o valle del Torre). Ambos accesos presentan un desnivel considerable. La escalada por un dia se considera muy dura, especialmente si se parte desde Rio Blanco. El campamento habitual es el mismo que se usa para otras agujas, que es el ubicado en el sector de Rio Blanco. Sin embargo, se debe ingresar posteriormente a otro valle, absolutamente separado del valle comun para las otras agujas. Este nuevo valle sirve tambien de acceso para la aguja Saint Exupery y la Rafael Juarez . Sobre la cara este existen diversas rutas, siendo la mas interesante la via Austriaca, abierta en 1987, con 450m de desnivel, 5+ y 55deg de dificultad. Ademas destacan las vias Amy de la primera ascension, la Bulgara de 1990, y dos francesas, mas recientes (1995), ""La femme de ma vie"" y ""Qui se souvient hommas"". Ambas rutas francesas corren directamente por la cara este llegando luego a sector de acarreos antes de enfrentar la parte final, perdiendo mucho del impulso estetico que poseen otras rutas. Existe ademas, una variante argentina, abierta por Roberto 'Kako' Pardinas y el desaparecido Omar Moscoso , llamada ""Josh Aike"". Por ultimo, en febrero dl 2019 los hermanos Pou (ES) abrieron en estilo una nueva ruta (7b/60o/550m) a la que llamaron ""Haizea"" y que consta de 13 largos de cuerda. Sin embargo, se recomienda la via del Diedro, o Austriaca , por ser una de las mas directas y hermosas en su conjunto. Permisos de escalad",". actualmente, esta laguna es absolutamente clara y limpia. sin embargo, alla por los anos 60', una avalancha casi tapo el valle y ensucio por un buen tiempo dicha laguna (de ahi su nombre). a esta pequena ag",true,true,true,false,true
